Dia;Mes;Ano;Cota;Precip1;Precip2;Precip3
11;12;2009;299.5;37.54278946;43.09204865;11.90543747
12;12;2009;240.5;9.190803528;0.923101425;3.151439428
13;12;2009;295.5;1.107820034;20.30822945;1.794569731
14;12;2009;321.5;3.692733526;2.391671658;2.845049381
15;12;2009;339;39.51224518;4.195915222;3.326519251
16;12;2009;358;30.73174667;13.46888828;12.51821709
17;12;2009;320.5;15.26329803;31.59524345;15.27572727
18;12;2009;315.5;11.93983841;6.629546165;15.40703773
19;12;2009;312;2.954186678;0.881142259;9.935787201
20;12;2009;292;0;7.42677021;8.71022892
21;12;2009;298.5;18.42263794;27.5252037;22.41023445
22;12;2009;280;5.99043417;17.07737541;16.15112686
23;12;2009;268;11.24232292;7.888320923;14.53163719
24;12;2009;301.5;0.738546729;9.356891632;11.24888706
25;12;2009;343;1.31297183;3.86024189;3.195209503
26;12;2009;324;0;1.72032547;0
27;12;2009;283;0;0;0
28;12;2009;269.5;1.846366644;0;20.44058609
29;12;2009;271.5;0;1.048978806;0
30;12;2009;256;0;1.048978806;15.23195648
31;12;2009;246.5;5.580131054;0;0
1;1;2010;241.5;0;0;0
2;1;2010;268.5;0;0;1.7070297
3;1;2010;443.5;0;3.409024715;3.602480412
4;1;2010;400.5;53.53238297;62.82345581;56.24372864
5;1;2010;348.5;0;0.97400713;1.576085329
6;1;2010;267;0;0;0
7;1;2010;250.5;0.077080466;0.324669003;0
8;1;2010;233;0;0;0
9;1;2010;348;11.79331207;0;4.413038731
10;1;2010;459;4.971690178;1.785679579;0
11;1;2010;385.5;52.29910278;39.20378494;72.49992371
12;1;2010;333.5;27.74897003;4.220697403;23.14593887
13;1;2010;353.5;28.71247482;5.194704056;4.773286819
14;1;2010;394;23.74078751;12.41858959;11.30278301
15;1;2010;352;35.22577286;15.70586395;26.07295227
16;1;2010;364;11.56206989;6.858633041;14.81520271
17;1;2010;349;5.010230064;10.55174255;14.59004688
18;1;2010;318.5;4.856069565;2.435017586;6.889744759
19;1;2010;267.5;0;21.10348511;6.394403458
20;1;2010;246;39.11833954;18.9525528;26.56829453
21;1;2010;234.5;0;4.667117119;0
22;1;2010;288;5.781035423;0;0
23;1;2010;275.5;15.3390131;40.34012604;9.996883392
24;1;2010;254;14.56820965;3.368441105;9.501543999
25;1;2010;244;3.776942968;2.313266754;0
26;1;2010;275.5;2.350954533;1.136341572;8.96117115
27;1;2010;249.5;10.21316147;1.745096087;0.720496178
28;1;2010;236.5;11.40790939;21.06290436;10.98756599
29;1;2010;219;0.92496568;0;0
30;1;2010;224;14.91507053;0;1.21583724
31;1;2010;265;1.38744843;24.26900864;1.981364489
1;2;2010;337.5;1.117666841;0.97400713;0
2;2;2010;343.5;49.87106323;69.88500214;62.09775925
3;2;2010;289;7.662732124;0;0
4;2;2010;230;8.270143509;0;4.274794579
5;2;2010;210;0;0;0
6;2;2010;182.5;3.083782196;0;3.641492128
7;2;2010;211.5;0;0;0
8;2;2010;205.5;0;0.840882063;7.388534546
9;2;2010;180;27.5671463;4.303337574;20.26569557
10;2;2010;190.5;0;0;0
11;2;2010;252.5;6.027392864;3.165673733;2.322110891
12;2;2010;275.5;42.47209167;8.903457642;17.73248291
13;2;2010;333.5;63.17081451;50.84863663;76.26023865
14;2;2010;576;0;3.264600754;3.324840307
15;2;2010;512;41.95812988;48.67222977;29.44858742
16;2;2010;647;7.896351814;7.716329575;8.919016838
17;2;2010;562;54.19981384;82.25804901;43.43402481
18;2;2010;471.5;0;16.76817703;9.710645676
19;2;2010;351;4.485501766;1.434445858;0.527752399
20;2;2010;281.5;5.606877327;0;0.052775245
21;2;2010;315.5;0.327067852;42.24195099;19.15741539
22;2;2010;290.5;1.86895895;0;1.794358492
23;2;2010;263.5;2.242750883;4.995828629;7.969062805
24;2;2010;217.5;0.233619869;3.561382771;0
25;2;2010;200;0;0;0
26;2;2010;206;0;0;0
27;2;2010;198;19.99785995;3.017282724;31.87625122
28;2;2010;205.5;0.373791814;0.593563795;0
1;3;2010;198;34.48229218;21.21990585;3.852593184
2;3;2010;214;11.77444172;7.271156788;15.30482101
3;3;2010;363;10.19196606;11.4431572;14.93679714
4;3;2010;281.5;46.91673279;49.49426651;41.32088089
5;3;2010;324.5;7.538685799;11.68662834;15.95811558
6;3;2010;390;1.51616025;1.426046968;3.489507675
7;3;2010;411;3.958862543;16.52127647;9.234430313
8;3;2010;407;2.358471632;3.860761642;0
9;3;2010;294.5;0;0;0
10;3;2010;271.5;0;0;0
11;3;2010;244;0;0;0
12;3;2010;229.5;0;0;0
13;3;2010;230;0;0;0
14;3;2010;212.5;6.696374893;3.860761404;25.23509979
15;3;2010;215;2.316356182;1.217357159;1.744754076
16;3;2010;202.5;0.800195694;0.382597983;3.617172718
17;3;2010;174;0.421155572;0;0
18;3;2010;161;3.453475952;43.33791733;1.276649237
19;3;2010;148.5;0;0.347816318;0
20;3;2010;146.5;0;0;2.723518372
21;3;2010;160.5;0.715964615;8.243247032;0.723434567
22;3;2010;160.5;8.128303528;12.59095192;4.170387745
23;3;2010;147.5;1.137120128;12.27791691;0
24;3;2010;151.5;0;1.147793889;3.021403313
25;3;2010;169.5;3.116551638;16.03433418;3.957612514
26;3;2010;180;7.917725563;9.669294357;15.95811653
27;3;2010;210;30.07051086;2.052116394;1.063874483
28;3;2010;178;17.47795868;5.321589947;7.830115318
29;3;2010;186;2.821742535;16.1386795;3.957612991
30;3;2010;220.5;0;0;1.489424109
31;3;2010;226;3.958862782;9.460604668;12.17072296
1;4;2010;253.5;34.23995209;5.495498657;16.63899612
2;4;2010;244;4.716942787;5.078118801;4.723602295
3;4;2010;205.5;10.41186428;1.540264964;4.228179455
4;4;2010;199.5;0;0;0
5;4;2010;215.5;3.865482807;3.080529928;3.02012825
6;4;2010;212.5;19.38976097;15.16568661;10.91892529
7;4;2010;209;0;0;0
8;4;2010;200.5;0;0;0
9;4;2010;193.5;0;0;0
10;4;2010;194;0;0;0
11;4;2010;184;0;0;0
12;4;2010;153.5;0;0;0
13;4;2010;141.5;0;0;0
14;4;2010;138.5;0;0;0
15;4;2010;137.5;0;0;0
16;4;2010;132;0;0;0
17;4;2010;133;0;0;0
18;4;2010;134.5;0;0;0
19;4;2010;241;0;0;0
20;4;2010;166;0;0;0
21;4;2010;140.5;0;0;0
22;4;2010;130.5;0;0;0
23;4;2010;125;4.239561558;0;5.622084618
24;4;2010;137;0;0;0
25;4;2010;165;0;0;0
26;4;2010;126.5;1.808048248;31.69391441;25.92664146
27;4;2010;120.5;0;0;0
28;4;2010;121;0;0;0
29;4;2010;117;0;0;0
30;4;2010;117;0;0;0
1;5;2010;114;0;0;0
2;5;2010;113;0;0;0
3;5;2010;113;0;0;0
4;5;2010;116;0;0;0
5;5;2010;113.5;5.510244846;0;0
6;5;2010;115;11.50873947;11.51076794;4.174881458
7;5;2010;114.5;0;1.502889395;4.859288216
8;5;2010;111.5;0;0;0
9;5;2010;110;0;0;0
10;5;2010;109;0;0;0
11;5;2010;108;0;0;0
12;5;2010;108;0;0;0
13;5;2010;107.5;0;0;0
14;5;2010;106.5;0;0;0
15;5;2010;106;0;0;0
16;5;2010;106;0;0;0
17;5;2010;106.5;0;0;0
18;5;2010;106.5;0;0;0
19;5;2010;105;0;0;0
20;5;2010;105;0;0;0
21;5;2010;105;0;0;0
22;5;2010;105;0;0;0
23;5;2010;104;0;0;0
24;5;2010;104;0;0;0
25;5;2010;104;0;0;0
26;5;2010;103;0;0;0
27;5;2010;103;1.185748935;5.396739483;6.912508965
28;5;2010;103;0;0;0
29;5;2010;103;0;0;0
30;5;2010;102;0;0;0
31;5;2010;102;0;0;0
1;6;2010;101.5;0;0;0
2;6;2010;102;0;0;0
3;6;2010;101.5;0;0;0
4;6;2010;101.5;0;0;0
5;6;2010;101.5;0;0;0
6;6;2010;101.5;0;0;0
7;6;2010;102;0;0;0
8;6;2010;105;0;0;0
9;6;2010;104;0;0;0
10;6;2010;101;0;0;0
11;6;2010;100;0;0;0
12;6;2010;99.5;0;0;0
13;6;2010;99;0;0;0
14;6;2010;99;0;0;0
15;6;2010;99;0;0;0
16;6;2010;99;0;0;0
17;6;2010;98;0;0;0
18;6;2010;97;0;0;0
19;6;2010;99.5;0;0;0
20;6;2010;99.5;0;0;0
21;6;2010;99.5;0;0;0
22;6;2010;99;0;0;0
23;6;2010;103.5;0;0;0
24;6;2010;103;0;0;0
25;6;2010;105;0;0;0
26;6;2010;108;0;0;0
27;6;2010;107.5;0;0;0
28;6;2010;107.5;0;0;0
29;6;2010;107.5;0;0;0
30;6;2010;108;0;0;0
1;7;2010;108;0;0;0
2;7;2010;108;0;0;0
3;7;2010;107;0;0;0
4;7;2010;107;0;0;0
5;7;2010;107;0;0;0
6;7;2010;107;0;0;0
7;7;2010;108;0;0;0
8;7;2010;105;0;0;0
9;7;2010;106.5;0;0;0
10;7;2010;107;0;0;0
11;7;2010;107;0;0;0
12;7;2010;106.5;0;0;0
13;7;2010;107;0;0;0
14;7;2010;106.5;0;0;0
15;7;2010;106;0;0;2.514960289
16;7;2010;106;0;0;0
17;7;2010;106;0;0;0
18;7;2010;106;0;0;0
19;7;2010;106;0;0;0
20;7;2010;106.5;0;0;0
21;7;2010;106;0;0;0
22;7;2010;106;0;0;0
23;7;2010;105;0;0;0
24;7;2010;105;0;0;0
25;7;2010;105.5;0;0;0
26;7;2010;109;0;0;0
27;7;2010;107;0;0;0
28;7;2010;107;0;0;0
29;7;2010;107;0;0;0
30;7;2010;107;0;0;0
31;7;2010;108.5;0;0;0
1;8;2010;107;0;0;0
2;8;2010;106.5;0;0;0
3;8;2010;106.5;0;0;0
4;8;2010;106;0;0;0
5;8;2010;105;0;0;0
6;8;2010;105;0;0;0
7;8;2010;105.5;0;0;0
8;8;2010;106;0;0;0
9;8;2010;105;0;0;0
10;8;2010;105;0;0;0
11;8;2010;106.5;0;0;0
12;8;2010;99.5;0;0;0
13;8;2010;99;0;0;0
14;8;2010;99;0;0;0
15;8;2010;96;0;0;0
16;8;2010;93.5;0;0;0
17;8;2010;93.5;0;0;0
18;8;2010;94;0;0;0
19;8;2010;94;0;0;0
20;8;2010;94;0;0;0
21;8;2010;94;0;0;0
22;8;2010;94;0;0;0
23;8;2010;97;0;0;0
24;8;2010;92;0;0;0
25;8;2010;92;0;0;0
26;8;2010;92.5;0;0;0
27;8;2010;94.5;0;0;0
28;8;2010;95;0;0;0
29;8;2010;95.5;0;0;0
30;8;2010;95.5;0;0;0
31;8;2010;95;0;0;0
1;9;2010;96;0;0;0
2;9;2010;95;0.179999992;0;0.276617944
3;9;2010;93.5;4.596447945;3.699479818;4.43050766
4;9;2010;93;0;0;0
5;9;2010;93.5;0;0;0
6;9;2010;94;0;0;0
7;9;2010;94;0;0;0
8;9;2010;94;0;0;0
9;9;2010;94;0;0;0
10;9;2010;94;0;0;0
11;9;2010;93.5;0;0;0
12;9;2010;92.5;0;0;0
13;9;2010;92.5;0;0;0
14;9;2010;93;0;0;0
15;9;2010;93.5;0;0;0
16;9;2010;94;0;0;0
17;9;2010;94;0;0;0
18;9;2010;94;0;0;0
19;9;2010;93;0;0;0
20;9;2010;92;0;0;0
21;9;2010;92.5;0;0;0
22;9;2010;93.5;0;0;0
23;9;2010;94;0;0;0
24;9;2010;94.5;0;0;0
25;9;2010;95;0;0;0
26;9;2010;96;0;0;0
27;9;2010;95;3.006207705;0;2.550243378
28;9;2010;95;0.784228086;0.789776564;0
29;9;2010;95.5;0;0;0
30;9;2010;96;0;0.124701574;2.031549931
1;10;2010;97;1.459535599;0;0.237734556
2;10;2010;101.5;9.105759621;6.505265236;6.57011795
3;10;2010;97.5;8.034146309;15.0318985;15.90222549
4;10;2010;98.5;19.41856384;6.7816329;7.418589592
5;10;2010;97.5;0;0;0
6;10;2010;97.5;0;0;0
7;10;2010;97.5;0;3.628389359;2.166815758
8;10;2010;96;0;0;0
9;10;2010;95;0;0;0
10;10;2010;93;0;1.727804422;3.929648876
11;10;2010;93.5;0;0;0
12;10;2010;93.5;0;0;0
13;10;2010;93;0;0;0
14;10;2010;93.5;0;0;0
15;10;2010;94;0;4.794657707;0
16;10;2010;94;0;0;1.432301998
17;10;2010;96;0.195161432;0;0.36725691
18;10;2010;118;70.35569763;11.14433861;5.141596794
19;10;2010;85.5;21.92313766;30.4525528;35.80754852
20;10;2010;98.5;3.512906075;0.993487537;0.33053121
21;10;2010;96;0;0;0
22;10;2010;95.5;0;0;0
23;10;2010;101;4.586294174;0;0
24;10;2010;103;1.07338798;0;0.440708309
25;10;2010;98.5;65.99710083;25.5715065;83.36732483
26;10;2010;97.5;0;2.289340973;0
27;10;2010;96;0.195161432;1.166267872;5.949562073
28;10;2010;95;0;0;0
29;10;2010;93.5;0;0;0
30;10;2010;123;0.780645728;0;0
31;10;2010;119.5;0;10.41002178;9.658856392
1;11;2010;146.5;0;28.37918854;3.746020794
2;11;2010;173;20.03657532;9.330143929;29.71108627
3;11;2010;124;13.19980335;25.70282555;23.87252808
4;11;2010;104;0;0;0
5;11;2010;93;0;0;0
6;11;2010;149;0;0;0
7;11;2010;137.5;21.98870087;8.842564583;28.52107239
8;11;2010;104.5;7.24178791;19.99475479;9.686966896
9;11;2010;114;0;0;0
10;11;2010;99;0;4.421282291;18.5042038
11;11;2010;100;0.329172164;0.692887485;0.809746385
12;11;2010;98;0;0;0
13;11;2010;93.5;0;0;0
14;11;2010;92.5;0.658344328;0;0
15;11;2010;148;0;2.342619419;0.059981219
16;11;2010;168;46.1828537;30.22309113;23.15275192
17;11;2010;158.5;2.172536135;2.507592916;4.768506527
18;11;2010;104.5;4.213403702;7.423794746;9.537014008
19;11;2010;101.5;0.493758261;0;0
20;11;2010;98.5;0;0;0
21;11;2010;132;0;4.487271786;0
22;11;2010;153;0;0;4.648544312
23;11;2010;141.5;2.863797665;5.378127098;11.60636616
24;11;2010;142;2.501708508;0.296951771;5.698215961
25;11;2010;143;12.04770184;12.76892662;22.85284615
26;11;2010;151.5;10.6651783;1.286791086;6.597934246
27;11;2010;169.5;51.61419678;49.5579567;49.90437698
28;11;2010;125.5;0.921682119;0;0.479849756
29;11;2010;111.5;12.14645195;1.154812455;0.869727612
30;11;2010;109;1.283771396;0;0
1;12;2010;138.5;0.592509866;5.279142857;8.127454758
2;12;2010;168.5;0;1.451764345;0.779755831
3;12;2010;152.5;16.93271065;11.08604431;12.36760139
4;12;2010;158;26.71850014;40.98616409;42.64196396
5;12;2010;116;0;0;0
6;12;2010;114;1.924171686;0;1.146032572
7;12;2010;117;3.353556633;11.22404575;5.013892651
8;12;2010;104;3.023698568;21.16008568;30.36986542
9;12;2010;99.5;0;0;0
10;12;2010;111.5;0;0;1.623546362
11;12;2010;107.5;18.25214386;19.64208031;18.95729065
12;12;2010;105.5;9.675834656;8.280034065;10.7440567
13;12;2010;112.5;4.672988892;12.09804916;12.08109283
14;12;2010;96;6.597159863;15.54806328;8.929504395
15;12;2010;94.5;3.243603945;5.382021904;0.955027163
16;12;2010;103.5;1.594313741;1.242004991;0.859524429
17;12;2010;99.5;0;0;0
18;12;2010;96.5;0;0;0
19;12;2010;95.5;0;0;0
20;12;2010;92;5.772515297;0;0
21;12;2010;90;0;0;0
22;12;2010;90;12.53460503;5.198020935;6.159925461
23;12;2010;90;0;1.196004868;6.589687347
24;12;2010;97.5;3.243603706;0;0
25;12;2010;93.5;0;0;0
26;12;2010;93.5;15.44835091;0;18.09776497
27;12;2010;90.5;13.02939129;1.42600584;1.528043509
28;12;2010;89;2.63886404;2.668010712;0
29;12;2010;90;0;4.830019474;2.626324892
30;12;2010;90.5;0;2.576010466;0
31;12;2010;92.5;11.70995903;9.108036995;9.693526268
1;1;2011;102;7.531758308;3.726015329;3.676854372
2;1;2011;166;5.002846718;2.714011192;6.637438774
3;1;2011;160;25.23531151;60.00714111;54.54855728
4;1;2011;146;14.88671303;14.10882187;12.33836555
5;1;2011;123.5;0.975482702;0;0
6;1;2011;113;33.46329498;3.125371695;0
7;1;2011;111.5;3.05368495;8.170614243;12.16519547
8;1;2011;111;29.43412781;7.858077049;10.6499567
9;1;2011;110;4.707763672;16.5644722;0
10;1;2011;105;1.017894983;0.848315239;0
11;1;2011;100.5;6.701141357;10.17978191;1.688407898
12;1;2011;102.5;8.185571671;6.384688377;8.44203949
13;1;2011;215;3.689869165;3.795094252;5.584733486
14;1;2011;246;40.20684814;31.78949738;37.7077713
15;1;2011;306.5;15.01395035;25.40480804;40.08886337
16;1;2011;243.5;38.17105865;13.61769104;28.140131
17;1;2011;275.5;19.84895325;9.599356651;7.229848862
18;1;2011;281;5.980133057;8.706392288;33.76815796
19;1;2011;294.5;18.36452293;21.11858368;20.30418777
20;1;2011;313.5;4.071579456;8.929634094;0.476217568
21;1;2011;316;10.73030949;10.49231911;25.19623947
22;1;2011;259;15.18359947;40.94236755;28.18342209
23;1;2011;306.5;3.350570679;2.544945478;4.76217556
24;1;2011;318.5;7.422150612;17.010952;18.57248497
25;1;2011;238;11.32408142;3.705797911;3.376815796
26;1;2011;180;4.75017643;3.214667797;4.892053604
27;1;2011;182;0;0;1.428652763
28;1;2011;170;0;0;0
29;1;2011;150;7.252501488;0;11.94873238
30;1;2011;167.5;0;8.393856049;0.69268012
31;1;2011;195;48.01070786;11.29598713;11.73226929
1;2;2011;172;1.102719545;0;1.645115376
2;2;2011;204.5;0;0;0
3;2;2011;183;61.74881744;73.45111084;74.75798798
4;2;2011;171;0;0;0
5;2;2011;169.5;9.612207413;13.80659866;6.545333862
6;2;2011;180.5;1.345709085;9.457519531;2.085523129
7;2;2011;210.5;23.10774612;8.629124641;21.97820282
8;2;2011;231.5;51.55988312;12.59852123;14.91951084
9;2;2011;229.5;6.459403038;10.90721226;5.550699234
10;2;2011;232.5;5.613528728;42.38625717;28.49145317
11;2;2011;390;0;0;2.534712791
12;2;2011;371;48.17638016;21.29667854;44.21308899
13;2;2011;317;10.76567268;16.39533615;12.1922884
14;2;2011;386;0;13.53046608;9.368810654
15;2;2011;353.5;5.575079918;22.64282227;7.668307781
16;2;2011;318.5;35.18067932;32.65260696;14.95159531
17;2;2011;346.5;20.33943176;6.558134079;33.20794678
18;2;2011;385.5;7.151482105;12.25335598;12.99441147
19;2;2011;397;0.80742538;5.350056648;5.839464188
20;2;2011;372.5;31.02820396;26.12898636;19.15472603
21;2;2011;341.5;11.80379009;7.213947296;14.91950989
22;2;2011;300.5;0;0;0
23;2;2011;250;1.153464913;0.241615474;0
24;2;2011;235.5;0;0;0
25;2;2011;216;0;1.208077431;0
26;2;2011;239;0.038448829;0;4.074790955
27;2;2011;275;10.22738838;6.143936157;35.61431503
28;2;2011;468.5;0.922771931;10.66559696;1.090888977
1;3;2011;482;34.33480453;29.37353516;36.89771652
2;3;2011;461.5;0.192244142;5.039408207;6.416994095
3;3;2011;432;2.475822449;0;3.602301598
4;3;2011;409.5;3.02600503;4.209212303;8.481368065
5;3;2011;278.5;0;0;0
6;3;2011;274;34.75321198;2.254935265;3.10071516
7;3;2011;266;0.687728465;0;0
8;3;2011;346;6.831436157;11.3748951;9.302145004
9;3;2011;383.5;15.26757145;9.220179558;8.891757965
10;3;2011;323.5;10.22422981;20.44474602;2.188740253
11;3;2011;327;2.613368034;0;1.094370127
12;3;2011;275.5;2.842611074;10.62325001;10.07732582
13;3;2011;305.5;0;3.557786703;1.139968872
14;3;2011;316.5;0;5.261515617;2.279937744
15;3;2011;319;1.879791141;6.013160706;1.732752681
16;3;2011;302.5;0;3.006580353;7.979782104
17;3;2011;294.5;0;0;1.322363853
18;3;2011;277.5;4.951644897;20.49485397;3.921492577
19;3;2011;365.5;0.13754569;0;0.501586258
20;3;2011;317.5;2.842611074;0;0
21;3;2011;362.5;40.85106659;37.23148346;56.81604004
22;3;2011;395;0;1.252741814;0
23;3;2011;378;23.61201096;44.1466217;6.885412216
24;3;2011;352;25.53765106;13.52961159;22.43458557
25;3;2011;362.5;19.16470146;25.90669823;15.1843853
26;3;2011;347.5;4.676553726;17.33794594;12.63085365
27;3;2011;391.5;3.805430889;6.163489819;3.96709156
28;3;2011;335;31.31457138;45.90045929;37.11738586
29;3;2011;327;2.246579647;0.55120635;2.553530216
30;3;2011;508.5;22.83258438;6.664586067;6.064634323
31;3;2011;459;18.20188141;1.352961063;3.465505123
1;4;2011;344;19.57733727;7.215792656;65.38861084
2;4;2011;342;8.115196228;7.967437744;7.43259716
3;4;2011;474;17.75413704;4.618268967;6.764678955
4;4;2011;418;32.45552826;13.13104725;49.7187233
5;4;2011;366.5;11.00595856;27.08924866;13.56268311
6;4;2011;333;0;0;2.132706642
7;4;2011;411;7.109688759;7.168656349;17.46153641
8;4;2011;390.5;0.281174123;17.74931717;5.531708241
9;4;2011;391;1.807548046;1.550911188;0
10;4;2011;436;0;22.53990936;4.098795891
11;4;2011;428;8.395055771;0;0
12;4;2011;345;0;0;0
13;4;2011;346;20.92738914;4.962915421;15.29550552
14;4;2011;313.5;4.016773224;6.858473778;2.332648039
15;4;2011;266.5;0;0;0
16;4;2011;220.5;0;0;0
17;4;2011;199.5;0;16.19840622;0
18;4;2011;188.5;0;0;0
19;4;2011;162;0;0;0
20;4;2011;157;0;0;0
21;4;2011;154.5;0;0;0
22;4;2011;156.5;0;0;0
23;4;2011;146.5;0;0;0
24;4;2011;143;0;0;0
25;4;2011;145;0;0;0
26;4;2011;143.5;0;0;0
27;4;2011;140;0;0;0
28;4;2011;139;0;0;0
29;4;2011;137.5;0;0;0
30;4;2011;141;0;0;6.598061085
1;5;2011;141.5;3.615096092;0;0
2;5;2011;139.5;1.365702868;0;0
3;5;2011;138.5;0;0;0
4;5;2011;138.5;0;0;0
5;5;2011;138.5;0;0;0
6;5;2011;136;0;0;0
7;5;2011;135;0;0;0
8;5;2011;133.5;0;0;0
9;5;2011;132.5;11.59679317;0;0
10;5;2011;131;0;0;0
11;5;2011;130.5;0;0;0
12;5;2011;128;0;0;0
13;5;2011;123;0;0;0
14;5;2011;118.5;0;0;0
15;5;2011;117;0;0;0
16;5;2011;115.5;0;0;0
17;5;2011;114.5;0;0;0
18;5;2011;114.5;0;0;0
19;5;2011;114.5;0;0;0
20;5;2011;114;0;0;0
21;5;2011;116;0;0;0
22;5;2011;115;0;0;0
23;5;2011;113.5;0;0;0
24;5;2011;112;0;0;0
25;5;2011;110.5;0;0;0
26;5;2011;109;0;0;0
27;5;2011;109;0;0;0
28;5;2011;108.5;0;0;0
29;5;2011;108;0;0;0
30;5;2011;108;0;0;0
31;5;2011;107.5;0;0;0
1;6;2011;107;0;0;0
2;6;2011;107;0;0;0
3;6;2011;107;0;0;0
4;6;2011;107;0;0;0
5;6;2011;107;0;0;0
6;6;2011;107;0;0;0
7;6;2011;107;0;0;0
8;6;2011;106;0;0;0
9;6;2011;106;0;0;0
10;6;2011;122.5;0;0;0
11;6;2011;115.5;21.95788383;15.39001656;20.57423782
12;6;2011;109;24.87295151;19.27218246;22.07966995
13;6;2011;108;0;0;0
14;6;2011;108;0;0;0
15;6;2011;112;0;0;0
16;6;2011;112;0;0;0
17;6;2011;111;0;0;0.020072427
18;6;2011;110;0;0;0
19;6;2011;110;0;0;0
20;6;2011;109;0;0;0
21;6;2011;109;0;0;0
22;6;2011;109;0;0;0
23;6;2011;108.5;0;0;0
24;6;2011;108;0;0;0
25;6;2011;107.5;0;0;0
26;6;2011;107;0;0;0
27;6;2011;106;0;0;0
28;6;2011;106.5;0;0;0
29;6;2011;107.5;0;0;0
30;6;2011;107;0;0;0
1;7;2011;107;0;0;0
2;7;2011;107;0;0;0
3;7;2011;107;0;0;0
4;7;2011;106;0;0;0
5;7;2011;106;0;0;0
6;7;2011;104;0;0;0
7;7;2011;103;0;0;0
8;7;2011;100;0;0;0
9;7;2011;100;0;0;0
10;7;2011;100;0;0;0
11;7;2011;97;0;0;0
12;7;2011;95.5;0;0;0
13;7;2011;94.5;0;0;0
14;7;2011;94;0;0;0
15;7;2011;93;0;0;0
16;7;2011;93;0;0;0
17;7;2011;93;0;0;0
18;7;2011;94;0;0;0
19;7;2011;94;0;0;0
20;7;2011;94;0;0;0
21;7;2011;94;0;0;0
22;7;2011;93;0;0;0
23;7;2011;93;0;0;0
24;7;2011;93;0;0;0
25;7;2011;93;0;0;0
26;7;2011;93;0;0;0
27;7;2011;93;0;0;0
28;7;2011;93;0.011840742;0;0
29;7;2011;92;0;0;0
30;7;2011;92;0;0;0
31;7;2011;91;0;0;0
1;8;2011;91;0;0;0
2;8;2011;91;0;0;0
3;8;2011;91;0;0;0
4;8;2011;92;0;0;0
5;8;2011;92;0;0;0
6;8;2011;92;0;0;0
7;8;2011;92;0;0;0
8;8;2011;92;0;0;0
9;8;2011;92;0;0;0
10;8;2011;92;0;0;0
11;8;2011;92;0;0;0
12;8;2011;91.5;0;0;0
13;8;2011;91;0;0;0
14;8;2011;91;0;0;0
15;8;2011;90.5;0;0;0
16;8;2011;90;0;0;0
17;8;2011;90;0;0;0
18;8;2011;90;0;0;0
19;8;2011;90;0;0;0
20;8;2011;90;0;0;0
21;8;2011;91;4.554061413;0;0
22;8;2011;90;21.52828979;8.819999695;22.44949341
23;8;2011;90;0;0;0
24;8;2011;90.5;0;0;0
25;8;2011;90;0;0;0
26;8;2011;90;0;0;0
27;8;2011;90;0;0;0
28;8;2011;90;0;0;0
29;8;2011;90;0;0;0
30;8;2011;90;0;0;0
31;8;2011;91;0;0;0
1;9;2011;91;0;0;0
2;9;2011;91;0;0;0
3;9;2011;91;0;0;0
4;9;2011;91;0;0;0
5;9;2011;91;0;0;0
6;9;2011;91;0;0;0
7;9;2011;90;0;0;0
8;9;2011;90;0;0;0
9;9;2011;90;0;0;0
10;9;2011;90;0;0;0
11;9;2011;90;1.183193922;0;0
12;9;2011;90;0;0;0
13;9;2011;90;8.958467484;24.73363876;9.087137222
14;9;2011;90;0;0;5.63222599
15;9;2011;91;1.709057808;1.977714539;4.066719055
16;9;2011;99.5;4.713994503;1.757968545;1.223614573
17;9;2011;89.5;0;0;0
18;9;2011;88;0;0;0
19;9;2011;88;0;0;0
20;9;2011;88;0;0;0
21;9;2011;88;0;0;0
22;9;2011;90;0;0;0
23;9;2011;89;0;0;0
24;9;2011;88;0;0;0
25;9;2011;89;0;0;0
26;9;2011;90;5.540352345;0;0
27;9;2011;89;0;0;0
28;9;2011;88;0;0;3.688838005
29;9;2011;91;0;4.272840023;2.411240578
30;9;2011;94;8.338699341;5.627941132;5.884145737
1;10;2011;91;0;1.672511578;0.899716616
2;10;2011;90;0;0;0.179943308
3;10;2011;90;0;0;0
4;10;2011;90;0;1.439012647;1.349762082
5;10;2011;90;0;0;0
6;10;2011;94.5;0;0;0
7;10;2011;96.5;0;0;0
8;10;2011;101;9.80535984;2.026364803;0
9;10;2011;95.5;2.512405396;0;0
10;10;2011;96.5;10.1543045;6.725182056;3.779334068
11;10;2011;102;0.697890341;4.287670135;1.923411012
12;10;2011;96;5.757596016;0.35241127;1.248529911
13;10;2011;91;2.093671083;1.321542263;1.48473835
14;10;2011;91.5;0;0;0
15;10;2011;148.5;0.244261652;0;0
16;10;2011;164.5;3.524346352;1.350909829;6.107673645
17;10;2011;124.5;20.90181541;33.91958618;32.25931549
18;10;2011;113.5;0;0;0.236208379
19;10;2011;143.5;0;0.822292924;0.978577495
20;10;2011;105.5;0.488523304;0;0
21;10;2011;110.5;1.046835542;2.40814352;1.181041837
22;10;2011;122;0;4.317038059;3.779334068
23;10;2011;95;0;1.262807012;0
24;10;2011;98;2.931139708;1.850159168;2.901988506
25;10;2011;108.5;23.06527901;12.53996754;22.06861115
26;10;2011;111;0.977046609;4.111464977;7.76113224
27;10;2011;120.5;11.09645653;6.020359039;13.90254974
28;10;2011;106.5;1.884304047;0.792925358;1.957154989
